timestamp,topic,message
2025-11-27T12:32:22.698000+00:00,bhkw/error,False
2025-11-27T12:32:22.701000+00:00,bhkw/temperatur/vorlauf,69.3
2025-11-27T12:32:22.703000+00:00,bhkw/warning,True
2025-11-27T12:32:22.732000+00:00,bhkw/temperatur/ruecklauf,30.6
2025-11-27T12:32:23.677000+00:00,bhkw/warning,True
2025-11-27T12:32:23.690000+00:00,bhkw/leistung/thermisch/ist,0
2025-11-27T12:32:23.692000+00:00,bhkw/error,False
2025-11-27T12:32:23.700000+00:00,bhkw/temperatur/vorlauf,69.3
2025-11-27T12:32:23.750000+00:00,bhkw/temperatur/ruecklauf,30.6
2025-11-27T12:32:24.699000+00:00,bhkw/leistung/thermisch/ist,0
2025-11-27T12:32:24.699000+00:00,bhkw/error,False
2025-11-27T12:32:24.701000+00:00,bhkw/temperatur/vorlauf,67.7
2025-11-27T12:32:24.714000+00:00,bhkw/warning,True
2025-11-27T12:32:24.731000+00:00,bhkw/temperatur/ruecklauf,30.6
2025-11-27T12:32:25.691000+00:00,bhkw/warning,True
2025-11-27T12:32:25.699000+00:00,bhkw/error,False
2025-11-27T12:32:25.700000+00:00,bhkw/temperatur/vorlauf,67.7
2025-11-27T12:32:25.702000+00:00,bhkw/leistung/thermisch/ist,0
2025-11-27T12:32:25.731000+00:00,bhkw/temperatur/ruecklauf,30.7
2025-11-27T12:32:26.680000+00:00,bhkw/warning,True
2025-11-27T12:32:26.689000+00:00,bhkw/leistung/thermisch/ist,0
2025-11-27T12:32:26.692000+00:00,bhkw/error,False
2025-11-27T12:32:26.729000+00:00,bhkw/temperatur/vorlauf,67.7
2025-11-27T12:32:26.732000+00:00,bhkw/temperatur/ruecklauf,30.7
2025-11-27T12:32:27.699000+00:00,bhkw/warning,True
2025-11-27T12:32:27.710000+00:00,bhkw/leistung/thermisch/ist,0
2025-11-27T12:32:27.710000+00:00,bhkw/error,False
2025-11-27T12:32:27.712000+00:00,bhkw/temperatur/vorlauf,67.7
2025-11-27T12:32:27.718000+00:00,bhkw/einschaltpunkt,60
2025-11-27T12:32:27.734000+00:00,bhkw/temperatur/ruecklauf,30.7
2025-11-27T12:32:27.749000+00:00,bhkw/ausschaltpunkt,30
2025-11-27T12:32:28.690000+00:00,bhkw/leistung/thermisch/ist,0
